Date,Max Temperature,Min Temperature,Sun Degree,Moon Degree,Mars Degree,Mercury Degree,Jupitor Degree,Venus Degree,Saturn Degree,Rahu Degree,Ketu Degree
28-06-2018,30.02,25.87, 73.768611 , 253.365556 , 286.543611 , 95.712222 , 200.917500 , 113.821111 , 253.146667 , 103.376667 , 283.376667 
29-06-2018,28.99,25.5, 74.721667 , 265.230556 , 286.521111 , 97.255278 , 200.881389 , 114.964167 , 253.073056 , 103.327222 , 283.327222 
30-06-2018,29.26,25.37, 75.675000 , 277.036389 , 286.486111 , 98.758889 , 200.848333 , 116.105556 , 252.999444 , 103.304722 , 283.304722 
01-07-2018,30.19,25.02, 76.628333 , 288.824167 , 286.438611 , 100.223056 , 200.818056 , 117.244722 , 252.925833 , 103.303889 , 283.303889 
02-07-2018,29.45,25.72, 77.581389 , 300.643611 , 286.378611 , 101.647222 , 200.790833 , 118.381944 , 252.852500 , 103.318333 , 283.318333 
03-07-2018,28.8,25.72, 78.534722 , 312.552778 , 286.305833 , 103.030833 , 200.766667 , 119.517222 , 252.779444 , 103.344444 , 283.344444 
04-07-2018,28.44,25.67, 79.487778 , 324.616944 , 286.220833 , 104.373611 , 200.745278 , 120.650278 , 252.706389 , 103.375833 , 283.375833 
05-07-2018,28.42,25.71, 80.441111 , 336.907778 , 286.123056 , 105.674722 , 200.726944 , 121.781389 , 252.633611 , 103.399722 , 283.399722 
06-07-2018,28.94,25.61, 81.394444 , 349.497778 , 286.013056 , 106.933056 , 200.711667 , 122.910556 , 252.561111 , 103.405833 , 283.405833 
07-07-2018,27.8,25.22, 82.348056 , 2.455278 , 285.891111 , 108.148333 , 200.699444 , 124.037222 , 252.488889 , 103.394722 , 283.394722 
08-07-2018,28.36,25.1, 83.301667 , 15.835556 , 285.756944 , 109.318889 , 200.690278 , 125.161944 , 252.417222 , 103.373333 , 283.373333 
09-07-2018,27.26,25, 84.255278 , 29.669444 , 285.611389 , 110.444167 , 200.683889 , 126.284167 , 252.345833 , 103.344722 , 283.344722 
10-07-2018,27.51,25.05, 85.208889 , 43.952778 , 285.453889 , 111.522222 , 200.680833 , 127.404444 , 252.274722 , 103.310833 , 283.310833 
11-07-2018,28.41,25, 86.162778 , 58.636944 , 285.285556 , 112.552222 , 200.680556 , 128.522222 , 252.204167 , 103.275833 , 283.275833 
12-07-2018,27.58,25.52, 87.116944 , 73.625556 , 285.106389 , 113.532222 , 200.683611 , 129.637778 , 252.134167 , 103.246667 , 283.246667 
13-07-2018,27.99,25.28, 88.071111 , 88.784167 , 284.916944 , 114.460278 , 200.689444 , 130.750833 , 252.064722 , 103.227500 , 283.227500 
14-07-2018,28.58,25.01, 89.025278 , 103.956111 , 284.717500 , 115.334722 , 200.698611 , 131.861389 , 251.995556 , 103.221389 , 283.221389 
15-07-2018,27.33,25.31, 89.979444 , 118.986944 , 284.508889 , 116.153611 , 200.710556 , 132.969167 , 251.927222 , 103.227222 , 283.227222 
16-07-2018,27.69,25.61, 90.933611 , 133.745556 , 284.291389 , 116.914444 , 200.725556 , 134.074444 , 251.859444 , 103.238333 , 283.238333 
17-07-2018,27.7,25.39, 91.887778 , 148.140278 , 284.065556 , 117.615278 , 200.743333 , 135.176667 , 251.792500 , 103.250833 , 283.250833 
18-07-2018,27.62,25, 92.841944 , 162.122222 , 283.832222 , 118.253056 , 200.764444 , 136.276389 , 251.726111 , 103.265833 , 283.265833 
19-07-2018,28.2,24.83, 93.796389 , 175.682500 , 283.591667 , 118.825833 , 200.788333 , 137.373056 , 251.660556 , 103.279722 , 283.279722 
20-07-2018,27.5,24.98, 94.750833 , 188.843056 , 283.345000 , 119.330556 , 200.815278 , 138.466389 , 251.595556 , 103.282500 , 283.282500 
21-07-2018,27.61,24.99, 95.705000 , 201.646667 , 283.092500 , 119.765000 , 200.845278 , 139.556944 , 251.531667 , 103.271944 , 283.271944 
22-07-2018,27.98,24.94, 96.659722 , 214.147500 , 282.835278 , 120.126389 , 200.878056 , 140.644167 , 251.468333 , 103.258056 , 283.258056 
23-07-2018,27.66,24.71, 97.614167 , 226.403611 , 282.573333 , 120.411944 , 200.913889 , 141.728056 , 251.406111 , 103.250000 , 283.250000 
24-07-2018,27.62,24.68, 98.568889 , 238.471111 , 282.307778 , 120.619444 , 200.952500 , 142.808611 , 251.344722 , 103.244722 , 283.244722 
25-07-2018,27.78,24.51, 99.523611 , 250.403889 , 282.039444 , 120.746944 , 200.994167 , 143.885833 , 251.284167 , 103.237222 , 283.237222 
26-07-2018,28,24.83, 100.478611 , 262.250000 , 281.768611 , 120.791944 , 201.038611 , 144.959167 , 251.224722 , 103.228889 , 283.228889 
27-07-2018,28.18,24.38, 101.433611 , 274.052778 , 281.496111 , 120.753611 , 201.086111 , 146.029167 , 251.166111 , 103.224167 , 283.224167 
28-07-2018,28.48,24.41, 102.388889 , 285.852222 , 281.223056 , 120.631111 , 201.136111 , 147.095278 , 251.108611 , 103.223611 , 283.223611 
29-07-2018,28.49,24.49, 103.344444 , 297.686667 , 280.949722 , 120.423889 , 201.189167 , 148.157500 , 251.051944 , 103.222778 , 283.222778 
30-07-2018,28.4,24.3, 104.300278 , 309.594167 , 280.676944 , 120.133333 , 201.245000 , 149.215833 , 250.996667 , 103.218889 , 283.218889 
31-07-2018,28.75,24.21, 105.256111 , 321.615833 , 280.405278 , 119.760833 , 201.303333 , 150.270278 , 250.942222 , 103.215556 , 283.215556 
01-08-2018,27.9,24.76, 106.212222 , 333.795278 , 280.135833 , 119.310000 , 201.364722 , 151.320278 , 250.888889 , 103.214167 , 283.214167 
02-08-2018,28.32,24.36, 107.168611 , 346.180833 , 279.869167 , 118.785000 , 201.428889 , 152.366389 , 250.836667 , 103.212222 , 283.212222 
03-08-2018,28.15,24.47, 108.125556 , 358.822778 , 279.606111 , 118.191944 , 201.495556 , 153.408056 , 250.785556 , 103.205000 , 283.205000 
04-08-2018,27.17,24.49, 109.082778 , 11.772222 , 279.347222 , 117.538611 , 201.565000 , 154.445278 , 250.735833 , 103.196111 , 283.196111 
05-08-2018,28.34,24.24, 110.040000 , 25.075000 , 279.093056 , 116.833611 , 201.637222 , 155.478056 , 250.686944 , 103.193056 , 283.193056 
06-08-2018,28.01,24.3, 110.998056 , 38.765000 , 278.845000 , 116.088333 , 201.711944 , 156.506111 , 250.639722 , 103.198889 , 283.198889 
07-08-2018,28.4,24.21, 111.956111 , 52.855278 , 278.602778 , 115.314444 , 201.789722 , 157.529167 , 250.593611 , 103.210000 , 283.210000 
08-08-2018,27.73,24.56, 112.914722 , 67.327222 , 278.368056 , 114.525278 , 201.869722 , 158.547778 , 250.548611 , 103.222500 , 283.222500 
09-08-2018,28.14,24.54, 113.873611 , 82.125000 , 278.140833 , 113.735278 , 201.952778 , 159.561111 , 250.505000 , 103.234722 , 283.234722 
10-08-2018,28.78,24.4, 114.832778 , 97.151389 , 277.921944 , 112.959167 , 202.038056 , 160.569167 , 250.462778 , 103.242222 , 283.242222 
11-08-2018,28.51,24.4, 115.792500 , 112.275556 , 277.712222 , 112.211944 , 202.126111 , 161.571944 , 250.421944 , 103.241389 , 283.241389 
12-08-2018,27.98,24.46, 116.752500 , 127.347778 , 277.512222 , 111.508333 , 202.216667 , 162.569167 , 250.382500 , 103.229167 , 283.229167 
13-08-2018,27.34,24.41, 117.712500 , 142.219722 , 277.322222 , 110.862500 , 202.309722 , 163.560556 , 250.344167 , 103.205556 , 283.205556 
14-08-2018,28.23,24.58, 118.673056 , 156.767500 , 277.143333 , 110.288333 , 202.405278 , 164.545833 , 250.307500 , 103.173056 , 283.173056 
15-08-2018,27.58,24.66, 119.633611 , 170.906111 , 276.975556 , 109.797500 , 202.503611 , 165.525000 , 250.272222 , 103.141111 , 283.141111 
16-08-2018,27.73,24.38, 120.594722 , 184.595278 , 276.819167 , 109.401389 , 202.603889 , 166.497778 , 250.238333 , 103.116389 , 283.116389 
17-08-2018,26.8,24.33, 121.556111 , 197.837500 , 276.675000 , 109.109167 , 202.706944 , 167.463889 , 250.205833 , 103.098056 , 283.098056 
18-08-2018,27.73,23.97, 122.517778 , 210.668333 , 276.543333 , 108.928611 , 202.812500 , 168.423333 , 250.174722 , 103.084444 , 283.084444 
19-08-2018,28.16,24.36, 123.479444 , 223.146111 , 276.424167 , 108.866111 , 202.920000 , 169.375278 , 250.145278 , 103.083056 , 283.083056 
20-08-2018,27.58,24.15, 124.441667 , 235.342222 , 276.318056 , 108.925833 , 203.030278 , 170.320000 , 250.117222 , 103.100278 , 283.100278 
21-08-2018,26.67,24.31, 125.404167 , 247.332500 , 276.225000 , 109.111389 , 203.142778 , 171.256944 , 250.090833 , 103.129722 , 283.129722 
22-08-2018,27.84,24.15, 126.366944 , 259.191111 , 276.145000 , 109.424167 , 203.257500 , 172.185833 , 250.065833 , 103.159444 , 283.159444 
23-08-2018,28.15,24.23, 127.330278 , 270.987222 , 276.078333 , 109.865000 , 203.374444 , 173.106667 , 250.042222 , 103.180556 , 283.180556 
24-08-2018,28.23,24, 128.293889 , 282.781944 , 276.025278 , 110.433333 , 203.493611 , 174.018889 , 250.020278 , 103.189167 , 283.189167 
25-08-2018,27.82,24.06, 129.257500 , 294.627222 , 275.985556 , 111.127222 , 203.615000 , 174.922222 , 250.000000 , 103.179722 , 283.179722 
26-08-2018,27.67,23.94, 130.221944 , 306.566111 , 275.959722 , 111.943889 , 203.738611 , 175.816389 , 249.981111 , 103.147500 , 283.147500 
27-08-2018,27.38,24.26, 131.186667 , 318.633056 , 275.947222 , 112.879444 , 203.864444 , 176.701389 , 249.963889 , 103.093056 , 283.093056 
28-08-2018,27.95,24.07, 132.151667 , 330.855556 , 275.948056 , 113.929722 , 203.992222 , 177.576389 , 249.948056 , 103.022500 , 283.022500 
29-08-2018,28.66,23.76, 133.117222 , 343.257222 , 275.962778 , 115.089167 , 204.122222 , 178.441111 , 249.933889 , 102.942500 , 282.942500 
30-08-2018,28.37,23.32, 134.083333 , 355.858611 , 275.991111 , 116.351389 , 204.254444 , 179.295556 , 249.921389 , 102.859722 , 282.859722 
31-08-2018,28.52,23.17, 135.049722 , 8.680833 , 276.032778 , 117.709722 , 204.388611 , 180.139167 , 249.910278 , 102.782778 , 282.782778 
01-09-2018,28.61,23.39, 136.016667 , 21.744722 , 276.087778 , 119.156944 , 204.524722 , 180.971389 , 249.900833 , 102.721389 , 282.721389 
02-09-2018,28.15,23.94, 136.984444 , 35.073056 , 276.156111 , 120.684722 , 204.663056 , 181.792222 , 249.893056 , 102.685000 , 282.685000 
03-09-2018,27.94,23.56, 137.952500 , 48.686111 , 276.238056 , 122.285000 , 204.803333 , 182.600833 , 249.886944 , 102.675000 , 282.675000 
04-09-2018,28.16,22.98, 138.921111 , 62.597500 , 276.333056 , 123.949167 , 204.945556 , 183.396944 , 249.882500 , 102.686111 , 282.686111 
05-09-2018,28.4,23.48, 139.890556 , 76.807222 , 276.441111 , 125.669444 , 205.089722 , 184.180278 , 249.879444 , 102.707778 , 282.707778 
06-09-2018,28.54,23.16, 140.860278 , 91.291389 , 276.562222 , 127.436944 , 205.235833 , 184.950278 , 249.878333 , 102.728056 , 282.728056 
07-09-2018,27.9,23.15, 141.830556 , 105.997222 , 276.696389 , 129.243889 , 205.383889 , 185.706111 , 249.878611 , 102.734167 , 282.734167 
08-09-2018,28.28,22.73, 142.801389 , 120.838056 , 276.843333 , 131.083056 , 205.533889 , 186.447778 , 249.880556 , 102.713889 , 282.713889 
09-09-2018,28.23,22.48, 143.772778 , 135.699444 , 277.003056 , 132.946667 , 205.685556 , 187.174167 , 249.884167 , 102.661389 , 282.661389 
10-09-2018,29.2,22.94, 144.744722 , 150.448889 , 277.175556 , 134.829167 , 205.839167 , 187.884722 , 249.889167 , 102.577778 , 282.577778 
11-09-2018,29.58,21.65, 145.716944 , 164.958056 , 277.360278 , 136.724167 , 205.994722 , 188.579167 , 249.896111 , 102.470278 , 282.470278 
12-09-2018,28.96,22.64, 146.690000 , 179.120556 , 277.557500 , 138.626944 , 206.151667 , 189.256389 , 249.904444 , 102.352778 , 282.352778 
13-09-2018,28.98,22.76, 147.663056 , 192.867778 , 277.766667 , 140.533056 , 206.310833 , 189.915833 , 249.914722 , 102.242778 , 282.242778 
14-09-2018,29.82,22.72, 148.636944 , 206.174722 , 277.988056 , 142.438056 , 206.471389 , 190.556944 , 249.926389 , 102.150278 , 282.150278 
15-09-2018,30.5,23.77, 149.611111 , 219.057222 , 278.220833 , 144.339444 , 206.633889 , 191.178611 , 249.940000 , 102.080278 , 282.080278 
16-09-2018,29.48,22.9, 150.585833 , 231.562778 , 278.465278 , 146.234167 , 206.797778 , 191.780278 , 249.955000 , 102.038611 , 282.038611 
17-09-2018,29.57,22.15, 151.561111 , 243.762222 , 278.720833 , 148.119722 , 206.963611 , 192.360833 , 249.971667 , 102.029167 , 282.029167 
18-09-2018,30.23,22.22, 152.536667 , 255.738333 , 278.987500 , 149.994722 , 207.130833 , 192.919722 , 249.990000 , 102.044167 , 282.044167 
19-09-2018,28.97,23.48, 153.512500 , 267.578889 , 279.264722 , 151.857500 , 207.299722 , 193.455833 , 250.010000 , 102.066667 , 282.066667 
20-09-2018,29.73,23.53, 154.489167 , 279.369722 , 279.552778 , 153.706667 , 207.470278 , 193.968333 , 250.031389 , 102.080556 , 282.080556 
21-09-2018,31.3,23.76, 155.466111 , 291.189444 , 279.850833 , 155.541667 , 207.642222 , 194.456111 , 250.054722 , 102.073333 , 282.073333 
22-09-2018,28.87,24.67, 156.443611 , 303.106944 , 280.158889 , 157.361944 , 207.815833 , 194.918611 , 250.079444 , 102.033333 , 282.033333 
23-09-2018,30.08,23.69, 157.421389 , 315.177778 , 280.476944 , 159.166944 , 207.990833 , 195.354722 , 250.105833 , 101.954167 , 281.954167 
24-09-2018,30.44,23.23, 158.400000 , 327.442222 , 280.804444 , 160.956111 , 208.167222 , 195.763333 , 250.133611 , 101.837778 , 281.837778 
25-09-2018,30.76,22.66, 159.378889 , 339.923889 , 281.141389 , 162.729722 , 208.345000 , 196.143611 , 250.163056 , 101.690556 , 281.690556 
26-09-2018,31.94,22.68, 160.358611 , 352.632222 , 281.487500 , 164.487500 , 208.524444 , 196.494167 , 250.194167 , 101.520556 , 281.520556 
27-09-2018,32.44,22.86, 161.338611 , 5.563056 , 281.842500 , 166.229722 , 208.705000 , 196.814444 , 250.226667 , 101.340833 , 281.340833 
28-09-2018,32.32,23.54, 162.319167 , 18.705278 , 282.206111 , 167.956111 , 208.886944 , 197.103611 , 250.260833 , 101.172778 , 281.172778 
29-09-2018,33.04,24.13, 163.300556 , 32.043611 , 282.578333 , 169.667500 , 209.070556 , 197.360000 , 250.296667 , 101.036111 , 281.036111 
30-09-2018,33.85,23.12, 164.282500 , 45.565278 , 282.958889 , 171.363333 , 209.255278 , 197.583333 , 250.334167 , 100.941111 , 280.941111 
01-10-2018,34.2,22.76, 165.265278 , 59.262500 , 283.347500 , 173.044722 , 209.441389 , 197.772222 , 250.372778 , 100.887222 , 280.887222 
02-10-2018,33.58,24.24, 166.248333 , 73.132222 , 283.744167 , 174.711389 , 209.628611 , 197.926111 , 250.413333 , 100.867500 , 280.867500 
03-10-2018,32.42,24.85, 167.232222 , 87.171944 , 284.148611 , 176.363611 , 209.817500 , 198.043889 , 250.455278 , 100.870000 , 280.870000 
04-10-2018,31.44,24.98, 168.216944 , 101.374444 , 284.560833 , 178.001667 , 210.007222 , 198.124722 , 250.498611 , 100.875278 , 280.875278 
05-10-2018,32.65,24.26, 169.201944 , 115.717500 , 284.980556 , 179.626111 , 210.198333 , 198.168056 , 250.543611 , 100.861667 , 280.861667 
06-10-2018,33.05,23.37, 170.187778 , 130.157222 , 285.407778 , 181.237222 , 210.390833 , 198.172778 , 250.590278 , 100.812222 , 280.812222 
07-10-2018,34.05,22.44, 171.174444 , 144.624722 , 285.841944 , 182.835000 , 210.584167 , 198.138889 , 250.638056 , 100.718611 , 280.718611 
08-10-2018,34.07,23.94, 172.161389 , 159.029167 , 286.283333 , 184.420000 , 210.778889 , 198.065556 , 250.687500 , 100.580556 , 280.580556 
09-10-2018,32.83,22.9, 173.148889 , 173.268611 , 286.731667 , 185.991944 , 210.974722 , 197.952222 , 250.738333 , 100.404444 , 280.404444 
10-10-2018,32.43,22.25, 174.137222 , 187.246667 , 287.186944 , 187.551667 , 211.171667 , 197.799167 , 250.790833 , 100.207500 , 280.207500 
11-10-2018,32.31,22.57, 175.125833 , 200.886944 , 287.648611 , 189.099167 , 211.369444 , 197.605833 , 250.844722 , 100.013333 , 280.013333 
12-10-2018,33.39,22.98, 176.115000 , 214.146389 , 288.116944 , 190.634167 , 211.568611 , 197.372778 , 250.900000 , 99.841389 , 279.841389 
13-10-2018,33.96,21.98, 177.105000 , 227.018611 , 288.591667 , 192.157222 , 211.768611 , 197.100556 , 250.956667 , 99.703056 , 279.703056 
14-10-2018,34.02,21.07, 178.095278 , 239.531667 , 289.072222 , 193.668611 , 211.969722 , 196.789167 , 251.014722 , 99.605556 , 279.605556 
15-10-2018,33.85,21.69, 179.086111 , 251.741389 , 289.559167 , 195.167778 , 212.171944 , 196.440278 , 251.074444 , 99.551944 , 279.551944 
16-10-2018,33.55,21.02, 180.077500 , 263.723889 , 290.051667 , 196.655000 , 212.375000 , 196.055000 , 251.135278 , 99.534444 , 279.534444 
17-10-2018,32.83,23.65, 181.069167 , 275.567222 , 290.549722 , 198.130556 , 212.578889 , 195.634722 , 251.197500 , 99.534167 , 279.534167 
18-10-2018,29.33,23.59, 182.061389 , 287.363889 , 291.053333 , 199.593611 , 212.783611 , 195.181389 , 251.261111 , 99.531944 , 279.531944 
19-10-2018,32.23,23.23, 183.054167 , 299.205000 , 291.562222 , 201.044444 , 212.989444 , 194.697500 , 251.326111 , 99.511111 , 279.511111 
20-10-2018,33.29,22.55, 184.047500 , 311.175556 , 292.076389 , 202.483056 , 213.196111 , 194.185278 , 251.392500 , 99.455833 , 279.455833 
21-10-2018,32.45,22.05, 185.041389 , 323.347778 , 292.595278 , 203.908333 , 213.403333 , 193.648056 , 251.460000 , 99.355000 , 279.355000 
22-10-2018,33.66,22.49, 186.035556 , 335.777778 , 293.119444 , 205.320556 , 213.611667 , 193.088889 , 251.528889 , 99.208611 , 279.208611 
23-10-2018,34.69,20.2, 187.030278 , 348.498333 , 293.647778 , 206.719167 , 213.820556 , 192.511111 , 251.599167 , 99.023889 , 279.023889 
24-10-2018,35.32,18.8, 188.025556 , 1.518889 , 294.181111 , 208.103056 , 214.030278 , 191.918889 , 251.670556 , 98.811944 , 278.811944 
25-10-2018,31.65,20.96, 189.021389 , 14.823056 , 294.718611 , 209.471944 , 214.240833 , 191.315833 , 251.743333 , 98.588333 , 278.588333 
26-10-2018,33.2,22.45, 190.017778 , 28.373889 , 295.260556 , 210.824722 , 214.452222 , 190.706111 , 251.817222 , 98.377778 , 278.377778 
27-10-2018,33.73,20.15, 191.014722 , 42.120833 , 295.806944 , 212.160278 , 214.664167 , 190.093889 , 251.892500 , 98.205000 , 278.205000 
28-10-2018,34.08,19.57, 192.012500 , 56.009722 , 296.356944 , 213.477500 , 214.876944 , 189.483611 , 251.968889 , 98.081667 , 278.081667 
29-10-2018,32.48,18.92, 193.010556 , 69.991389 , 296.911389 , 214.775000 , 215.090278 , 188.879444 , 252.046389 , 98.006667 , 278.006667 
30-10-2018,31.9,18.3, 194.009444 , 84.029167 , 297.469444 , 216.050833 , 215.304444 , 188.285556 , 252.125278 , 97.971667 , 277.971667 
31-10-2018,32.69,18.19, 195.008889 , 98.099444 , 298.031389 , 217.303056 , 215.519167 , 187.705556 , 252.205278 , 97.964444 , 277.964444 
01-11-2018,32.3,18.51, 196.008889 , 112.188056 , 298.597222 , 218.529722 , 215.734444 , 187.143889 , 252.286389 , 97.963889 , 277.963889 
02-11-2018,32.91,19.52, 197.009444 , 126.283056 , 299.166667 , 219.727778 , 215.950278 , 186.603333 , 252.368611 , 97.945833 , 277.945833 
03-11-2018,33.07,21.89, 198.010556 , 140.367222 , 299.739444 , 220.894444 , 216.166944 , 186.087778 , 252.451944 , 97.890556 , 277.890556 
04-11-2018,33.24,23.71, 199.012500 , 154.410556 , 300.316111 , 222.026389 , 216.383889 , 185.600000 , 252.536389 , 97.789444 , 277.789444 
05-11-2018,32.13,24.3, 200.014722 , 168.368333 , 300.895833 , 223.119722 , 216.601389 , 185.142778 , 252.621944 , 97.642222 , 277.642222 
06-11-2018,33.62,23.37, 201.017500 , 182.183056 , 301.479167 , 224.169444 , 216.819444 , 184.718333 , 252.708611 , 97.455556 , 277.455556 
07-11-2018,34.01,21.31, 202.021111 , 195.794167 , 302.065833 , 225.170833 , 217.038056 , 184.328611 , 252.796389 , 97.246667 , 277.246667 
08-11-2018,34.05,18.58, 203.025000 , 209.146111 , 302.655833 , 226.118056 , 217.256944 , 183.975556 , 252.885278 , 97.039167 , 277.039167 
09-11-2018,34.12,19.87, 204.029444 , 222.200556 , 303.248889 , 227.004444 , 217.476389 , 183.660278 , 252.975000 , 96.853333 , 276.853333 
10-11-2018,33.55,19.3, 205.034444 , 234.942222 , 303.845000 , 227.822222 , 217.696389 , 183.384167 , 253.066111 , 96.700556 , 276.700556 
11-11-2018,33.62,18.43, 206.039722 , 247.382778 , 304.443889 , 228.563611 , 217.916667 , 183.148056 , 253.157778 , 96.589722 , 276.589722 
12-11-2018,33.33,17.67, 207.045556 , 259.558333 , 305.045833 , 229.218889 , 218.137222 , 182.952500 , 253.250833 , 96.525278 , 276.525278 
13-11-2018,32.77,18.03, 208.051944 , 271.527500 , 305.650556 , 229.778333 , 218.358056 , 182.798056 , 253.344444 , 96.501667 , 276.501667 
14-11-2018,32.43,18.62, 209.058333 , 283.365278 , 306.258056 , 230.230556 , 218.579444 , 182.684444 , 253.439167 , 96.502222 , 276.502222 
15-11-2018,33.88,17.94, 210.065278 , 295.156944 , 306.868056 , 230.564444 , 218.801111 , 182.611667 , 253.534722 , 96.509722 , 276.509722 
16-11-2018,34.38,18.22, 211.072778 , 306.994444 , 307.480556 , 230.767222 , 219.022778 , 182.580000 , 253.631389 , 96.510000 , 276.510000 
17-11-2018,34.55,18.09, 212.080556 , 318.968889 , 308.095278 , 230.826944 , 219.244722 , 182.588611 , 253.728889 , 96.487222 , 276.487222 
18-11-2018,34.46,19.56, 213.088611 , 331.166389 , 308.712500 , 230.731944 , 219.466944 , 182.637222 , 253.826944 , 96.425556 , 276.425556 
